Entry_ID,Temp
427,38.09560878221949
428,38.5837501341443
429,37.82779170098438
430,39.78933162420147
431,39.96844815332733
432,40.34366267705633
433,41.97077365919367
434,41.04801223579314
435,39.878876289595325
436,41.70957709265215
437,40.50264865225784
438,37.36939159684345
439,38.8197686782997
440,37.91125284690736
441,40.965409435741634
442,40.35144132646286
443,40.22586560623291
444,38.46196931360732
445,37.04209426541627
446,40.707336012143585
447,37.22346645222484
448,39.54528014006421
449,38.80236376940378
450,37.59921698337121
451,38.95389660394709
452,39.95484785724918
453,39.76469422285781
454,38.95233929020597
455,38.04542990475625
456,41.66539129454648
457,41.36041495990527
458,41.424504524511185
459,37.56730023689937
460,41.73290079009297
461,37.68365856552522
462,38.502030972063295
463,41.56236450334274
464,39.06651094384613
465,38.118950524425635
466,39.0081148321531
467,39.95076920547568
468,41.06949859112633
469,37.82962028574621
470,38.59392929445597
471,41.021026526833694
472,37.774576828657324
473,38.5296009341023
474,39.792985614266286
475,39.16940711538983
476,38.1116874534536
477,39.128230605867685
478,40.71157679203822
479,38.73842624206633
480,38.042741254098125
481,37.541827559227166
482,41.028781725184835
483,41.90233908368923
484,37.90023355475686
485,41.659229189066934
486,41.15550570117439
487,40.28917263751542
488,39.850872107838235
489,37.994335865310575
490,38.19644764653094
491,40.418621830500264
492,41.738931915187145
493,38.920814441091046
494,39.21287677357544
495,39.375468142396414
496,39.115796786953084
497,41.34796668404584
498,40.901975733881564
499,37.33028521664152
500,40.778066936060235
501,37.74252779188088
502,41.722788752068006
503,37.71419751313335
504,41.13726432085562
505,41.049199264253744
506,38.687244148617026
507,40.11188673771993
508,40.69928205133279
509,39.8832662836761
510,39.92111796896919
511,38.57444628830686
512,40.533479003095636
513,39.307139105602964
514,40.48138694844563
515,41.031050708419436
516,38.32648975707008
517,39.787875679770124
518,39.44041458630863
519,38.37405775160977
520,41.23691196557883
521,41.91357766766804
522,40.37553742780064
523,40.18542879540305
524,40.72024675571882
525,38.97296846749666
526,40.45014656185024
527,41.5116702057925
528,37.716336633161916
529,37.79383304523576
530,40.126939736143875
531,37.191311174824136
532,38.6465707492974
533,41.8153244761177
534,40.9017502782993
535,40.15098117261562
536,40.628534464789794
537,40.04469702314579
538,39.98977681712201
539,39.2946131384896
540,40.128403539537686
541,38.12602017564218
542,39.04843252450743
543,38.79995258223285
544,38.8678804906901
545,37.20535627800736
546,38.175699697921615
547,40.261305275622625
548,41.553787312030444
549,40.72150716954435
550,41.72475327298091
551,37.682971474527314
552,38.53809335241664
553,39.52153837469623
554,37.7293818547526
555,41.14794681879515
556,38.6488889133681
557,38.78081872792907
558,40.746492373063084
559,41.28189545838656
560,39.930710351027535
561,37.00325546243176
562,39.31703229962155
563,38.916313566709825
564,39.42973145927036
565,38.395680891189215
566,38.30552021488981
567,38.519639744613535
568,41.71853364034335
569,39.00887631102108
570,39.15665319052345
571,39.57023055028755
572,38.25757977147012
573,38.64065318473018
574,40.742379850306165
575,41.2921826459732
576,38.55570121780096
577,37.76403306684593
578,41.4683018180407
579,40.14298874961375
580,41.62594864063713
581,37.053315015603374
582,38.16872704029834
583,39.50966740211928
584,37.3140409303485
585,40.76815902298423
586,37.04012958760305
587,39.17606460770836
588,38.94392473956045
589,41.089769815683546
590,40.00622024533575
591,38.27491648548889
592,37.08471961947474
593,37.3859365342371
594,41.69796887354124
595,38.850643865069436
596,41.50754143675445
597,38.62561262889895
598,41.83081149136324
599,40.335091971274665
600,40.91936290786727
